run,case,profile,rate,mode,repetition,source,Outcome,Planned,Offered,NotOffered,Admitted,QueueRejected,DictionaryRejected,LogicalCapRejected,Committed,ControlConsumed,Unknown,SqlRows,RetainedLogicalRecordBytes,DictionaryLogicalBytes,QueuePeakRecords,QueueAtSourceEnd,ObservedOfferedPerSecond,ObservedCommittedPerSecond,ObservedCommittedSqlRowsPerSecond,DatabaseBytes,DatabaseBytesBeforeIndexes,IndexPageBytes,PeakSampledPackageBytes,PeakSampledWalBytes,WorkerAllocatedBytes,SourceElapsedSeconds,WriterThroughDrainSeconds,DrainSeconds,IndexSeconds,CheckpointSeconds,FinalizationSeconds,WorkerElapsedSeconds,WorkerCpuSeconds,CommitTransactions,MeanCommittedPerTransaction,MaxOfferLatenessMicroseconds,MaxOfferedToCommitMicroseconds,OfferedPerSecond,CommittedPerSecond,PeakSampledDiagnosticRssBytes,PeakSampledWriterWorkerRssBytes,PeakSampledVerifierRssBytes,TransientPathMissObservations,ReopenSeconds,TimeToFirstQuerySeconds,TraversalSeconds,QueryMaximumMicroseconds,DatabaseSha256,WorkerReportSha256,SupervisorReportSha256,VerificationReportSha256
01,r3-10000-NovelStacks-producer-only,NovelStacks,10000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,dictionary-cap,100000,100000,0,100000,0,83616,0,0,16384,0,0,1179648,3462298,162,10,10000.097794956377,0,0,0,0,0,0,0,61606792,9.999902206,10.000770712,0.000868506,0.0,0.0,0.03012859,10.047342241,10.423316,0,,5243.126,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152797184,78663680,0,0,,,,,,7b3909f7aae32116af686a47ee6e8dd36186b65e2d13d890d2a8eabc1aefc237,08422d9e7a0c40b025e99a3e0103e50d5b88316644999039c0602e2b5a62b964,
01,r3-10000-NovelStacks-sqlite,NovelStacks,10000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,dictionary-cap,100000,100000,0,100000,0,83616,0,16384,0,0,147456,1179648,3462298,369,11,10000.097304946816,1638.28838046372,14744.59542417348,5738496,4345856,1392640,6483344,1293712,157218728,9.999902696,10.000681318,0.000778622,0.048154009,0.005416562,0.08503274,10.181540738,11.188957,64,256.0,5120.041,61693.931,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|6656|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,161107968,85745664,75108352,0,0.02243651,0.035440683,0.167422009,10605.618,c28f557338c12af122b5f8d12ed254c8187fc141f13d6ead1c93b531a17a85c1,b12e7836154b88368e94e38b9d74e7a578ea5f611b9ef3131212c2d236d9533a,6d5df0e20dd59249f15548c3c2e51290eb8f84f3b0b70cd4da5ff29caee1a9f3,76403384ec685569f0213d6b2b8859929a4f6ede35425673d40c94956fc1a768
01,r3-10000-Activity-producer-only,Activity,10000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,100000,100000,0,100000,0,0,0,0,100000,0,0,13600000,0,170,10,10000.097942959273,0,0,0,0,0,0,0,7360760,9.999902058,10.001399643,0.001497585,0.0,0.0,0.001694469,10.01945767,10.386187,0,,5357.943,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,138346496,64430080,0,0,,,,,,8d529d5ce906525ed79de58bc8173f7a9e91f760dba86559ac3100ec2e229034,828b883555ec5b0e217cb64e774b0c856e24915a3d045a6d20ffa3467b04d653,
01,r3-10000-Activity-sqlite,Activity,10000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,100000,100000,0,100000,0,0,0,100000,0,0,500000,13600000,0,254,11,10000.09922698459,9995.216829966408,49976.084149832044,25817088,15896576,9920512,27979928,2130072,365451496,9.999900774,10.004785459,0.004884685,0.270727584,0.00069394,0.276223592,10.376075561,12.10437,391,255.7544757033248,4777.015,45064.461,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|9984|9984|9984|10240|9984|9984|9984|9984|9984|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,159608832,84246528,62554112,0,0.025172075,0.042003569,0.420838009,14364.796,9dda94defc3db4a625e30aa5c44c68f6bfe9f5e26f96757241f7dbe54aebafb8,c71ad2ab3f3018d3146b6086ea737ea7b6f8e27ccc69aa0f3a74bef6653bfe9e,f74842d6ec974deb3b22cde889843800a504632142656b4125f65e14390e0264,6b0183cd3c217f5032b5c8b176153e4ebcb2270a564bbc60e8ddbac44a86c986
01,r3-50000-Numeric-producer-only,Numeric,50000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,36000000,0,813,38,50000.0962801854,0,0,0,0,0,0,0,36426312,9.999980744,10.001297109,0.001316365,0.0,0.0,0.001613757,10.018533355,10.516791,0,,5284.528,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147329024,73170944,0,0,,,,,,7191d818d23169b72736153e935b62ff1b8f803ed0542d686f11eebf4a0f8cd4,66abef4e53e53648b3187f4a31b2d2c4da95190e646306d4771f290caa91bee3,
01,r3-50000-Numeric-sqlite,Numeric,50000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,500000,500000,0,500000,0,0,0,500000,0,0,500000,36000000,0,1343,49,50000.082770137014,49978.28203250151,49978.28203250151,66301952,16039936,50262016,76684192,10349472,708993672,9.999983446,10.004345481,0.004362035,1.38795596,0.002277135,1.396754045,11.494939551,13.759497,1954,255.88536335721597,5183.66,31661.919,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,49664|50176|49920|49920|49920|50176|49920|49920|50176|49920|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,185262080,109924352,62840832,0,0.023439686,0.048648076,0.750379722,22818.95,4fdfa5e86539a681f0b4cbefffa3ddae7c167ff15203783d17a1cd89f7b06f99,e6313c24f5803410d7b2ac61ac86bf1398419a5f9cb3e7ca574059e33295eff3,5e110237b98015e82cefcb73890008cfac2d5a2a1542f77e017507db81363b5b,511003c9c90f28484efed6ad01d558ccd60b84fd9713a458a5b0ac57c1f3c765
01,r3-50000-RepeatedStacks-producer-only,RepeatedStacks,50000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,36000000,26002,828,22,50000.09619018505,0,0,0,0,0,0,0,36949352,9.999980762,10.001518242,0.00153748,0.0,0.0,0.000838743,10.018367412,10.537811,0,,5748.638,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147599360,73396224,0,0,,,,,,0e893eb921419606c0ce33ce78ab5c09f8943491cad25ba2347d48cd6099e60d,2b6720283bddffb6cda88cd98a67003b735abfcb27681d326a4236a36a7b1f88,
01,r3-50000-RepeatedStacks-sqlite,RepeatedStacks,50000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,complete-not-production-approval,500000,500000,0,500000,0,0,0,500000,0,0,501024,36000000,26002,1506,49,50000.08545514605,49975.41411526202,50077.76376337008,66306048,16052224,50253824,76688288,10349472,710904872,9.999982909,10.004919596,0.004936687,1.398084624,0.002161994,1.407372397,11.506632996,13.860985,1954,255.88536335721597,5244.866,34183.282,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,49664|50176|49920|49920|49920|50176|49920|50176|49920|49920|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,183988224,108908544,62623744,0,0.02387273,0.049105155,0.801436049,22766.433,83c51d57fa8954601dc3009543a2c2b9f872e6ab92b22f24efc228f3132d960c,9ce4915ffd3f3801243c5425ba61f285c2c4336a5bab739ca53a9c639ae07a1e,537cb5ffecdbf0d41280973951c1e04d406a41215e0980e7ea930130cf62cf62,13515da9cab956f006bc3929bc21e661ec6ea8e75c88a1099cfa7d92ab100150
01,r3-50000-NovelStacks-producer-only,NovelStacks,50000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,dictionary-cap,500000,500000,0,500000,0,483616,0,0,16384,0,0,1179648,3462298,868,55,50000.090225162814,0,0,0,0,0,0,0,270053016,9.999981955,10.001456563,0.001474608,0.0,0.0,0.040797842,10.059446941,10.635035,0,,5659.103,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152743936,78950400,0,0,,,,,,c14083ab7401bed99c4449c1ebec9241887806a48414b7f918f09183866394b7,c5f62a93b6bd09241d8e6ca4b8744d4a38fa9e0d10174c35365e996dae400392,
01,r3-50000-NovelStacks-sqlite,NovelStacks,50000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,500000,500000,0,10875,489125,0,0,10875,0,0,97875,783000,2320550,4096,4096,50000.08605514811,580.4129587124899,5223.716628412409,3969024,2949120,1019904,4954744,1157752,264690576,9.999982789,18.73665954,8.736676751,0.049317418,0.003225127,0.079202771,18.912257388,12.629691,8580,1.2674825174825175,5269.831,9198872.626,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,2656|458|485|469|504|466|431|419|454|437|400|457|497|471|447|462|484|490|388|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,165392384,90025984,71811072,0,0.023276697,0.036231107,0.120220418,10536.089,3a4876d383cedfc30f1a4cec9e53e839ac855cddbf97b641279da719db1279ac,3415a7dd1b45ef58e4544ee22801cbf4a20a855e18129696405098272662041a,78806ed80d6810a481333fd96e8db28444f528bfe3edb34029ded5bb2e0cb65b,f8ec904307cb06102930381afa98629af3d57ae138338213fddddb2fccb0490e
01,r3-50000-Activity-producer-only,Activity,50000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,68000000,0,810,6,50000.05780006682,0,0,0,0,0,0,0,36426160,9.99998844,10.001266378,0.001277938,0.0,0.0,0.001539147,10.019147787,10.721767,0,,5179.843,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147488768,73322496,0,0,,,,,,745144ca41157cd6dfceff5b47a6bc3001b7615e81c5df0be26d01e9f45755bc,038d6d27c081516a94cabe671d9907e1e1a6157b34460e85f28940f6b20bfcba,
01,r3-50000-Activity-sqlite,Activity,50000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,500000,500000,0,12699,487301,0,0,12699,0,0,63495,1727064,0,4096,4096,50000.0838451406,696.4948046532621,3482.4740232663107,3076096,1900544,1175552,3250496,1104192,240988808,9.999983231,18.232727531,8.2327443,0.040453107,0.005654371,0.051366944,18.380325462,12.501659,8874,1.4310344827586208,5207.759,8433453.968,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,4219|484|383|510|520|524|511|527|504|420|516|480|508|499|496|513|519|439|127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,162127872,86720512,61739008,0,0.024658908,0.041397217,0.077979474,12995.262,b6787a5f9c4782fdffdbc1d583d9f0e169a2965227f22ee67cf3a8667ce8e0e8,3800c4ca0c4f150ed8c6d280ddfaf0b5764021e616801c806dca12243113cab5,5214c106c10f498275114fce1ad2dd207e70dff157aeb8e95650cb1c41251bde,b354e362d5e17de0971d4bf8fe47486b6693dfbf73292d32ddc481303eb7f682
01,r3-100000-Numeric-producer-only,Numeric,100000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,0,1743,97,100000.0879800774,0,0,0,0,0,0,0,72785432,9.999991202,10.000724412,0.00073321,0.0,0.0,0.001889827,10.019291549,10.674796,0,,5633.47,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147333120,73236480,0,0,,,,,,2769bbc20946519e934c027246abdc4d9d042879b951a7aa9117b48602952899,f22a998b893b189049c2ee77fbbed7be41bfb129d5f1ded79213e2ad97ce039a,
01,r3-100000-Numeric-sqlite,Numeric,100000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,860341,139659,0,0,860341,0,0,860341,61944552,0,4096,4021,100000.0811200658,85664.28024345232,85664.28024345232,114888704,27725824,87162880,132900992,17946752,1220081272,9.999991888,10.043170824,0.043178936,2.507724299,0.00366457,2.521621768,12.662113158,16.192754,3361,255.97768521273431,5198.272,94063.609,100000|100000|100000|100000|100000|100000|100000|99999|100001|100000|0,54528|78592|94720|91392|90368|90368|89344|86784|91392|88576|4277|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,207032320,131883008,62869504,0,0.025729197,0.061159982,1.314627423,32556.029,f199c2eaeea4164615680954ac245f11137fb5c0dcedeb38da7e14cf963d0e9b,3bdb94282dfdc770edb73e47e3db225fdb702f23d6744d260b15c0d9db368745,4042836f8bf78c190915fc444c0e149d655b250bda2ca34a1eaf99593fc89ab2,29f7f4566a8d8968f968786484abd6c8d8bee2b12e2d249739728a8d0d1554cc
01,r3-100000-RepeatedStacks-producer-only,RepeatedStacks,100000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,26002,1738,88,100000.07414005497,0,0,0,0,0,0,0,73704184,9.999992586,10.000794098,0.000801512,0.0,0.0,0.000924214,10.018401135,10.723288,0,,5365.572,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147968000,73662464,0,0,,,,,,95ea64da621864ee4ba90a0e8d5bbcb3f14f9cda7fc6127f00f179eb3f58bfb2,ff14f574ae2e4f2ae9a566bf49db7895776d536d053fde25db1085e9409b5012,
01,r3-100000-RepeatedStacks-sqlite,RepeatedStacks,100000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,855313,144687,0,0,855313,0,0,856337,61582536,26002,4096,3857,100000.08606007406,85077.34908760856,85179.20560734544,114057216,27521024,86536192,131941784,17819032,1213038632,9.999991394,10.053357435,0.053366041,2.591119047,0.003419447,2.602634207,12.77477467,16.109652,3342,255.92848593656493,5056.269,105005.339,100000|99999|100001|100000|100000|100000|100000|100000|100000|100000|0,52992|90368|93184|91648|91392|84224|84736|87040|87296|88320|4113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,206786560,131428352,63012864,0,0.025098348,0.058872416,1.318108056,31103.931,0bdc7a5fd661846dcfe5da12c4d178ac997f44b848d0a54a53745a3106700ba4,bb37aa737ceccf5fe4ca6ac6867b691c807f0664695bc1d84ea32540364b8db8,8ff4120dec676eac78711203ee9704c528e5a4195b7d54e69b7aba46a9ed1931,ef7a49e9289e6d6adea46ecc189134ecfb06f90edabe2e72a43bf7f339fec4f4
01,r3-100000-NovelStacks-producer-only,NovelStacks,100000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,dictionary-cap,1000000,1000000,0,1000000,0,983616,0,0,16384,0,0,1179648,3462298,1730,79,100000.08439007122,0,0,0,0,0,0,0,530607496,9.999991561,10.000684472,0.000692911,0.0,0.0,0.036380208,10.053455612,10.833132,0,,5703.079,0,100000|100000|100000|100000|100000|100000|100000|100000|99998|100002|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,153550848,79327232,0,0,,,,,,e33a4231a0f1f85d9ebc7e986b4cdf309bae35c4c5479f3fe72e7eae9ffa68e0,daac106f888475fedaa730ee9a1350fdfd7264cdb903104f10b8a6e0b632e296,
01,r3-100000-NovelStacks-sqlite,NovelStacks,100000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,10402,989598,0,0,10402,0,0,93618,748944,2227634,4096,4096,100000.05887003466,564.0464387553734,5076.417948798361,3829760,2846720,983040,4856656,1194832,267764856,9.999994113,18.441743951,8.441749838,0.042500121,0.00342165,0.076063411,18.628959211,12.668021,8872,1.1724526600541028,5326.789,8515598.603,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,1921|471|483|437|500|521|488|483|519|483|465|473|470|525|483|493|527|448|212|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,164659200,89706496,71745536,0,0.022742132,0.037010841,0.116194297,11893.174,a5752c59f24060a8e037fd0594cd99c08f60bcfc032165c6feb07bceba39096a,dc81e461ad99e8423ac86010a409610be32096878d2369cd1232abe63b406d09,19021a25adff625ef5a498dee527ddd2a7ec04cffd43eb56eb9f4466f6a36297,05a464b41ba4762f31535c5339adb328a84d48c361d189b363bd3be2830d349f
01,r3-100000-Activity-producer-only,Activity,100000,producer-only,3,edcea21f0363c19a8d568deecce31a53dda18780,logical-cap,1000000,1000000,0,1000000,0,0,259829,0,740171,0,0,100663256,0,1598,21,100000.07231005229,0,0,0,0,0,0,0,72785280,9.999992769,10.000902182,0.000909413,0.0,0.0,0.001852026,10.019703256,10.92529,0,,5548.881,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147714048,73564160,0,0,,,,,,698a4c928d73cae265dac94bad35ee9913e0f3bb8157c5ab85143e6d51b9ffd3,fffc23a8a21a7f35c166c2f661b058ddb8150ad09098161c5180316df7188e80,
01,r3-100000-Activity-sqlite,Activity,100000,sqlite,3,edcea21f0363c19a8d568deecce31a53dda18780,queue-overload,1000000,1000000,0,11344,988656,0,0,11344,0,0,56720,1542784,0,4096,4096,100000.07770006037,644.3146712440669,3221.573356220334,2768896,1708032,1060864,3459368,1100072,234375088,9.99999223,17.606304041,7.606311811,0.036933334,0.003585052,0.045327556,17.757959425,12.347605,8794,1.2899704343870821,4968.571,8700726.465,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,2996|452|469|495|462|490|473|469|468|473|486|470|557|578|559|549|561|337|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,162676736,87199744,61591552,0,0.024478953,0.039774175,0.07464258,12331.779,6e248a2c4d7ef6b0776b45d0f117e2f49668d67dffc91f8cc1c99ef75b4f5c4d,9d815433ff847ae5deccc57d6691274cef2b32836df9a2dc7f2c934092288910,efe91fa012caac8262310fe64f60224cb0e9ff98e08a6d854c228f8cdeb29ddd,3f379737f67729f342604ee1389025e3a5aa288e73990f38bdd59ab349c01342
02,r1-10000-Activity-producer-only,Activity,10000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,100000,100000,0,100000,0,0,0,0,100000,0,0,13600000,0,167,7,10000.098795976055,0,0,0,0,0,0,0,7366216,9.999901205,10.001309103,0.001407898,0.0,0.0,0.001596985,10.019188193,10.392519,0,,5264.294,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,140726272,67006464,0,0,,,,,,d840b459ebba2add5d6bde3d7f426ae93cf963b7b1e3931bff0bfd773da83dd8,edba7a6d2456a936f19d12f092e700096362db7a3a624bf2f75a0fa504aa13f0,
02,r1-10000-Activity-sqlite,Activity,10000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,complete-not-production-approval,100000,100000,0,100000,0,0,0,100000,0,0,500000,13600000,0,259,4,10000.098681973803,9995.403634628963,49977.01817314482,25817088,15896576,9920512,27979928,2130072,365564640,9.999901319,10.004598479,0.00469716,0.285970318,0.000804842,0.291833195,10.393764443,12.133843,391,255.7544757033248,5105.324,44943.254,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|9984|9984|9984|10240|9984|9984|9984|9984|9984|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,162578432,87322624,62472192,0,0.024149007,0.040651481,0.435619843,14002.76,9274f143e8da89e77a53beb6508075040cbf754aeec3241a8539857182cbcb72,7e74c5557c499d76bb95b5f1edf43e1f4b58c2bb4793e0d5db748a64448df105,22cf6bd70724edcc7530561fceaef9e90ae78fcc41b0095ec346e9bcad14fe17,c55c600e19c6112b826a1ca1da5f403a681cf7bf2405447e8e1c8e05a07d3e58
02,r1-50000-Numeric-producer-only,Numeric,50000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,36000000,0,885,49,50000.09039016341,0,0,0,0,0,0,0,36426256,9.999981922,10.001738398,0.001756476,0.0,0.0,0.001797685,10.020577761,10.475297,0,,5456.993,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150122496,76275712,0,0,,,,,,cd523558ffa4060043c616426528ef481e7e9fa4e12a1b6b7ead181c27b2e1b1,13800cd25a0c9104faabd98368a2e7fc29c04e91a8f55f502d8de0e7894413d9,
02,r1-50000-Numeric-sqlite,Numeric,50000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,complete-not-production-approval,500000,500000,0,500000,0,0,0,500000,0,0,500000,36000000,0,1210,32,50000.084945144314,49979.17097058549,49979.17097058549,66301952,16039936,50262016,76684192,10349472,708857192,9.999983011,10.004167542,0.004184531,1.385432954,0.002415899,1.394661569,11.499723374,13.75442,1954,255.88536335721597,5438.76,29063.876,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,49664|50176|49920|49920|50176|49152|50688|49920|50176|49920|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,186716160,111362048,62877696,0,0.023595981,0.049944843,0.750712977,23792.872,c6d7c705c4f7dcd9abd483f489b73d120226ee1965b13ebb45ed7b1f2a14ba0d,b92ef00cb086fe281ef4ea5da52949137ccacfc0041647903844b11cdab51cc7,1a69e0d77de0e5075567ee81748768fdd8bc3ec9f36efb01914995c1ecd70859,62d658916c285593349eb52b36ea757b2b65fee089749fa851cac8dcfad26593
02,r1-50000-NovelStacks-producer-only,NovelStacks,50000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,dictionary-cap,500000,500000,0,500000,0,483616,0,0,16384,0,0,1179648,3462298,854,6,50000.081935134265,0,0,0,0,0,0,0,270053120,9.999983613,10.001258235,0.001274622,0.0,0.0,0.027151268,10.045549524,10.561599,0,,5316.663,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152850432,78831616,0,0,,,,,,8fb7763f17ff3547111a5d1a6713ce57324b6a57a230c453ff8060dd7a903482,09661f7cbd19324b1a12f5e44a0462d67eb06c9bb9f948ac9f84829e16e9e1f2,
02,r1-50000-NovelStacks-sqlite,NovelStacks,50000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,500000,500000,0,473943,26057,457559,0,16384,0,0,147456,1179648,3476718,4096,16,50000.037930028775,1638.0249433943409,14742.224490549068,5799936,4386816,1413120,6573672,1330792,357030056,9.999992414,10.002289688,0.002297274,0.054685552,0.004575847,0.091821271,10.206691299,11.36365,64,256.0,5435.794,254189.83,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160010240,84697088,73949184,0,0.024373051,0.037389632,0.16342735,10637.601,829636d2444d1bbcafe9ea17c58cdf66fcf2125623dc3b5578e254ea3107ef59,82584eeb5bd58b809eec8dd6417b611f5b10e376c99a33186d998293bd90e7d6,319204f30140ef7b257788bafa60a504805dcfb613777f6e5bc4955d08c9d1a7,362b7fb795ec9cc1efd3b4206fb335801aed351133ae8a590a625ac7f69e80ce
